id	name	lat	lon	y	x	country	adm1	adm2	district
ca609d43-8a98-4155-9c54-2d18cfd03916	Przysucha	51°21'32''	20°37'43''	389286.83	613357.74	POL	mazowieckie	przysuski	
5feb02e1-8c6d-44af-882a-7446195c3a4e	Pszczyna	49°58'41''	18°56'30''	234530.13	495818.63	POL	śląskie	pszczyński	
5b600321-e26d-4ac8-8093-c368df8c28d4	Pszów	50°02'15''	18°23'46''	241311.35	456768.04	POL	śląskie	wodzisławski	
1d10a9df-a5a6-45fe-9878-1804be7c5681	Puck	54°43'05''	18°24'33''	761758.05	461952.35	POL	pomorskie	pucki	
eabb5caf-15ac-44b8-bf0e-4b1664684e11	Puławy	51°25'00''	21°58'04''	398631.3	706290.1	POL	lubelskie	puławski	
484df224-c79f-4e21-88b0-9d9108dcaa56	Pułtusk	52°42'14''	21°05'14''	539634.93	640976.67	POL	mazowieckie	pułtuski	
67c192c1-35d1-4076-bde7-25d37173fa72	Puszczykowo	52°17'05''	16°51'16''	493137.43	353693.14	POL	wielkopolskie	poznański	
29baa416-d172-477d-afcd-38c695261d39	Pyrzyce	53°08'45''	14°53'33''	594609.23	225420.49	POL	zachodniopomorskie	pyrzycki	
45ff9a88-ad35-4a03-a6ba-f3297db25c07	Pyskowice	50°23'52''	18°37'39''	281249.74	473532.91	POL	śląskie	gliwicki	
eac9bad7-5c99-4d00-a914-ad159da26ccd	Pyzdry	52°10'01''	17°41'13''	478697.55	410219.66	POL	wielkopolskie	wrzesiński	
28320280-74fa-437b-88ff-b2709008a2cc	Rabka-Zdrój	49°36'36''	19°57'10''	194059.61	568810.84	POL	małopolskie	nowotarski	
d4761612-d6c1-4f2d-9d72-0958ff04c79e	Raciąż	52°46'52''	20°07'10''	546753.55	575481.78	POL	mazowieckie	płoński	
adbc291c-3844-49f5-abe8-ff81e2e0d6ed	Racibórz	50°05'27''	18°13'12''	247356	444222.12	POL	śląskie	raciborski	
1a37accc-6ed2-4d1f-88b8-88029c61d5f0	Radków	50°30'14''	16°24'03''	296210.79	315741.2	POL	dolnośląskie	kłodzki	
0d1188fe-1472-4f46-901e-ba3b8874b756	Radlin	50°02'48''	18°27'17''	242306.86	460963.65	POL	śląskie	wodzisławski	
fd70fd75-4612-49ec-bf40-73a8c6885cee	Radłów	50°04'59''	20°50'52''	247834.89	632152.86	POL	małopolskie	tarnowski	
cc375814-c35e-4a5f-afdf-3176ada5c7f4	Radom	51°24'03''	21°09'12''	394891.15	649740.18	POL	mazowieckie	m. Radom	
cc599658-1dd3-4dbc-a03a-2d166e58693c	Radomsko	51°04'03''	19°26'40''	355727.27	531131.6	POL	łódzkie	radomszczański	
a8631c9c-4004-4164-8085-821365f552e7	Radomyśl Wielki	50°11'44''	21°16'31''	261181.99	662343.72	POL	podkarpackie	mielecki	
ac1c4695-dace-4221-ab58-d977f8615278	Radoszyce	51°04'28''	20°15'18''	357144.7	587898.74	POL	świętokrzyskie	konecki	
1c7e7dc6-ce7d-41ab-9382-f81a5df2f1e3	Radymno	49°56'49''	22°49'27''	238093.11	774242.39	POL	podkarpackie	jarosławski	
72ffa0ef-dac9-4d16-bc7f-379c51d8f4fc	Radziejów	52°37'23''	18°31'38''	528689.74	468002.25	POL	kujawsko-pomorskie	radziejowski	
b13b30c5-fab0-4eb6-9a27-7160f83b5946	Radzionków	50°24'01''	18°54'12''	281465.81	493131.93	POL	śląskie	tarnogórski	
9da97451-b3f6-40e8-abfe-2a29941d4255	Radzymin	52°25'06''	21°10'52''	508056.44	648288.25	POL	mazowieckie	wołomiński	
371e851a-d91e-4f4f-9648-8368a1f2b65d	Radzyń Chełmiński	53°23'06''	18°56'10''	613317.32	495752.97	POL	kujawsko-pomorskie	grudziądzki	
d715f6eb-172d-4c2e-9b2d-567c87fd446e	Radzyń Podlaski	51°47'06''	22°37'09''	441603.58	749523.89	POL	lubelskie	radzyński	
b0184a82-af54-4927-80bb-ed5656e9d18a	Rajgród	53°43'51''	22°41'54''	658137.17	743861.21	POL	podlaskie	grajewski	
f2164f8c-ddb1-4e9b-a486-30d4d7cb2782	Rakoniewice	52°08'19''	16°16'24''	478228.73	313463.71	POL	wielkopolskie	grodziski	
46b83ad7-ba89-4506-91bf-1b7f10a4159a	Raszków	51°43'06''	17°43'34''	428772.51	412018.31	POL	wielkopolskie	ostrowski	
fbb20448-eeff-4dfd-a497-15e7aaf0bcb8	Rawa Mazowiecka	51°45'54''	20°15'08''	433921.62	586387.82	POL	łódzkie	rawski	
627d21fc-7999-4f4b-b53b-5c1d898d67b8	Rawicz	51°36'34''	16°51'30''	418051.5	351752.53	POL	wielkopolskie	rawicki	
0d475aec-7bd8-4c0d-8b2c-1bdd98dc3578	Recz	53°15'35''	15°32'47''	604964.85	269736.17	POL	zachodniopomorskie	choszczeński	
8a2aab70-2e6e-45ad-b864-db85c1cdb400	Reda	54°36'12''	18°20'57''	749030.87	457970.35	POL	pomorskie	wejherowski	
87b066d5-21d9-48cb-a3ec-6d6efac21e9f	Rejowiec	51°05'39''	23°16'60''	367325.74	799802.04	POL	lubelskie	chełmski	
97cc396d-2393-4a11-b5af-121b2d8bfce9	Rejowiec Fabryczny	51°07'17''	23°14'36''	370183.72	796836.16	POL	lubelskie	chełmski	
a2c1bab7-b2cc-49f3-bc3c-d822ad2f55bc	Resko	53°46'21''	15°24'24''	662413.16	263294.08	POL	zachodniopomorskie	łobeski	
1147ac0c-36d8-4f5a-940f-a62425d12976	Reszel	54°03'02''	21°08'43''	689463.07	640407.11	POL	warmińsko-mazurskie	kętrzyński	
c9a857bd-c1cb-4370-881d-24d7b25e9108	Rogoźno	52°45'08''	16°59'30''	544849.27	364497.12	POL	wielkopolskie	obornicki	
df356775-53a4-41ed-b880-a3ce91fe0a2a	Ropczyce	50°03'11''	21°36'39''	246130.18	686837.41	POL	podkarpackie	ropczycko-sędziszowski	
e0579fe6-bed4-469d-b9db-cb79d435fdd9	Różan	52°53'27''	21°23'58''	561063.34	661371.85	POL	mazowieckie	makowski	
b2bc0329-e5ed-40ce-99f9-d58d36300ef0	Ruciane-Nida	53°38'30''	21°32'14''	644871.72	667666.28	POL	warmińsko-mazurskie	piski	
05ea84d5-4331-4d3d-9ffa-1b6a45e79564	Ruda Śląska	50°16'50''	18°51'33''	268162.78	489968.76	POL	śląskie	m. Ruda Śląska	
ad6d5af8-38c8-40b6-b3e9-7d62342e3ecf	Rudnik nad Sanem	50°26'30''	22°14'48''	291096.3	730449.54	POL	podkarpackie	niżański	
b74112d1-5e41-42fa-b61b-c0804b1fb227	Rumia	54°33'51''	18°23'20''	744650.85	460497.74	POL	pomorskie	wejherowski	
3bf20a71-501b-47d0-8eff-5f65ca492899	Rybnik	50°05'41''	18°32'32''	247597.34	467266.8	POL	śląskie	m. Rybnik	
7d292190-327e-4a1d-902a-e69c2af70131	Rychwał	52°04'12''	18°09'59''	467419.17	442872.85	POL	wielkopolskie	koniński	
5f25965f-5655-441f-bb80-568d6a98e151	Rydułtowy	50°03'29''	18°25'04''	243583.73	458336.74	POL	śląskie	wodzisławski	
c57ee548-5554-4396-bc6d-ffd8d6dbbd7c	Rydzyna	51°47'12''	16°40'02''	438162.62	339152.08	POL	wielkopolskie	leszczyński	
defb99b8-1dc5-4bbf-9218-f077f165ccab	Ryglice	49°52'45''	21°08'18''	225729.78	653579.73	POL	małopolskie	tarnowski	
5b710a27-aecf-44bc-b0d6-84f1d15e248b	Ryki	51°37'33''	21°56'03''	421780.88	703018.89	POL	lubelskie	rycki	
b9b105ef-440d-499c-a99c-ce8cef5019c4	Rymanów	49°34'35''	21°52'05''	193837.15	707274.38	POL	podkarpackie	krośnieński	
e39f1c7d-4438-4583-919e-58ffc928d46d	Ryn	53°56'20''	21°32'48''	677916.13	667103.43	POL	warmińsko-mazurskie	giżycki	
a0c5604b-8ee2-44ee-8b30-c374ba6809c5	Rypin	53°03'57''	19°24'47''	577916.43	527669.26	POL	kujawsko-pomorskie	rypiński	
bf89d7cb-f46e-460b-9a44-eb145089d9e2	Rzepin	52°20'54''	14°49'37''	506225.95	215898.06	POL	lubuskie	słubicki	
27dc0ba9-f8bd-4162-9338-7c5d3349a1a4	Rzeszów	50°02'24''	22°00'00''	245725.47	714741.21	POL	podkarpackie	m. Rzeszów	
66676517-f6f8-47e0-b147-f3fbb2a6d56b	Rzgów	51°39'47''	19°29'24''	421957.43	533888.72	POL	łódzkie	łódzki wschodni	
fd66d698-3a1a-44b0-9694-f576960baa04	Sandomierz	50°40'46''	21°44'58''	316089.15	694189.52	POL	świętokrzyskie	sandomierski	
150216e2-a804-4f54-bbad-2dd40be1250e	Sanniki	52°19'55''	19°51'43''	496559.82	558725	POL	mazowieckie	gostyniński	
a7569f7a-1f92-4b59-9f2e-abd64f3d150a	Sanok	49°33'36''	22°12'08''	192976.43	731497.66	POL	podkarpackie	sanocki	
7f8bc2cb-b264-476f-afb1-7387228f9a94	Sejny	54°06'23''	23°20'59''	702306.45	784224.08	POL	podlaskie	sejneński	
f0c0c8fa-ce92-4a57-95b9-fb37e95466d3	Serock	52°30'49''	21°04'14''	518441.82	640455.46	POL	mazowieckie	legionowski	
dc8b006c-0bf9-4f90-acac-dc76c8156b01	Sędziszów	50°33'48''	20°03'07''	300117.15	574482.62	POL	świętokrzyskie	jędrzejowski	
86c7da18-d107-41a4-9677-0b6fa81f6088	Sędziszów Małopolski	50°04'16''	21°42'06''	248364.4	693271.07	POL	podkarpackie	ropczycko-sędziszowski	
c808949f-7baa-4d0d-9ba7-f4584a984503	Sępopol	54°16'05''	21°00'54''	713416.86	631179.68	POL	warmińsko-mazurskie	bartoszycki	
7fb6986e-c3e8-4270-98f2-a44369531557	Sępólno Krajeńskie	53°27'20''	17°32'13''	622183.32	402883.53	POL	kujawsko-pomorskie	sępoleński	
51abefcd-abb9-41ad-92ca-2e5eb0d28997	Sianów	54°13'32''	16°17'49''	710172.46	323840.53	POL	zachodniopomorskie	koszaliński	
bc3e6ec6-2ba2-4b47-be06-a9a5b3d8938d	Siechnice	51°02'01''	17°08'49''	353499.22	370109.51	POL	dolnośląskie	wrocławski	
6dcc32af-8254-4834-9f36-653c55eca403	Siedlce	52°09'57''	22°16'37''	482810.72	724034.35	POL	mazowieckie	m. Siedlce	
626cad6c-c033-437e-9775-749821d59323	Siedliszcze	51°11'43''	23°09'52''	378076.75	790843.97	POL	lubelskie	chełmski	
56e8a3c5-2710-4600-8225-f96d75610227	Siemianowice Śląskie	50°18'09''	19°02'01''	270593.11	502392.94	POL	śląskie	m. Siemianowice Śląskie	
1ca51b8d-843e-438c-9771-a282187c5f47	Siemiatycze	52°25'47''	22°51'54''	514117.9	762656.3	POL	podlaskie	siemiatycki	
e70ea113-48e7-459c-9ed2-3e94790566ae	Sieniawa	50°10'38''	22°36'41''	262910.21	757757.29	POL	podkarpackie	przeworski	
3035cdea-d5a8-49e6-9c92-e3c4d2e03917	Sieradz	51°35'46''	18°43'56''	414436.17	481457.23	POL	łódzkie	sieradzki	
97eeb717-0ff3-4f97-b386-3b4b0270b624	Sieraków	52°38'59''	16°04'56''	535541.15	302685.63	POL	wielkopolskie	międzychodzki	
b2a2a02e-df7b-41e3-bd83-644c56a03fb3	Sierpc	52°51'15''	19°40'07''	554499.19	545008.99	POL	mazowieckie	sierpecki	
3fda8f68-d224-47d8-8d71-e3f2059a8d50	Siewierz	50°28'10''	19°14'11''	289171.43	516768.08	POL	śląskie	będziński	
be292508-ffc7-45a2-8e56-949aa3c3a38d	Skalbmierz	50°19'03''	20°23'52''	273192.12	599483.42	POL	świętokrzyskie	kazimierski	
8743295a-3afb-4474-b1dd-16388e4b5fcc	Skała	50°13'49''	19°51'15''	262922.78	560901.95	POL	małopolskie	krakowski	
889849da-9ac5-459b-9cbf-70341b8543ba	Skarszewy	54°04'16''	18°26'25''	689780.24	463384.2	POL	pomorskie	starogardzki	
6e7f85de-610e-4044-a3a5-6e1e54f478b1	Skaryszew	51°18'37''	21°15'07''	385019.99	656899.98	POL	mazowieckie	radomski	
6cdda433-3242-499c-b7ce-048bd3e8b1f2	Skarżysko-Kamienna	51°06'56''	20°53'43''	362679.54	632609.25	POL	świętokrzyskie	skarżyski	
20cbf7e6-7363-4e13-9012-2df0c2a0a077	Skawina	49°58'30''	19°49'35''	234513.55	559239.75	POL	małopolskie	krakowski	
6860a403-86d1-4c28-8c77-de41f5a664a5	Skępe	52°52'01''	19°21'28''	555759.84	524075.64	POL	kujawsko-pomorskie	lipnowski	
2c72a4db-a0d1-4247-8aa0-9dedcdeeaa68	Skierniewice	51°57'31''	20°08'28''	455322.41	578385.72	POL	łódzkie	m. Skierniewice	
d2cdfa52-6e0d-49be-b1fa-fd47025ced66	Skoczów	49°48'07''	18°47'15''	214976.37	484712.87	POL	śląskie	cieszyński	
11c30cbb-c395-492f-bfbc-4efa54212c3b	Skoki	52°40'24''	17°09'33''	535785.88	375567.59	POL	wielkopolskie	wągrowiecki	
353be3d8-a36b-48e1-ac4f-9490fea5b6f8	Skórcz	53°47'38''	18°31'30''	658905.77	468719.86	POL	pomorskie	starogardzki	
ee7416ee-2595-47aa-bec1-f53d7c34bb96	Skwierzyna	52°35'51''	15°30'12''	531483.34	263266.75	POL	lubuskie	międzyrzecki	
709c0724-008a-49ff-8370-49147eb68b30	Sława	51°52'50''	16°04'18''	450088.04	298515.92	POL	lubuskie	wschowski	
6ea2a0af-f063-43f8-aa18-8ed385d6c4ef	Sławków	50°17'54''	19°23'18''	270199.09	527644.83	POL	śląskie	będziński	
dced7f8f-79d2-4a18-abaa-2af8e1f3c503	Sławno	54°21'29''	16°40'39''	724034.45	349136.73	POL	zachodniopomorskie	sławieński	
6ae4588f-6e1c-4890-9476-e8e698dc5e34	Słomniki	50°14'24''	20°04'56''	264196.83	577139.38	POL	małopolskie	krakowski	
2acc53c5-c05b-4980-a969-0bb0e2f9a20e	Słubice	52°21'22''	14°33'58''	508159.58	198197.14	POL	lubuskie	słubicki	
5475c63c-3c1c-42bb-a925-1a2daca499c8	Słupca	52°17'22''	17°52'21''	492080.17	423129.83	POL	wielkopolskie	słupecki	
fcbc38fd-f5d9-43c3-a384-888199c286c7	Słupsk	54°27'56''	17°02'14''	735283.17	372826.75	POL	pomorskie	m. Słupsk	
f1e9b24a-baf5-4c2e-99d5-19cef7bd783f	Sobótka	50°53'59''	16°44'40''	339390.55	341447.46	POL	dolnośląskie	wrocławski	
fce02cf9-9794-41ee-aa47-f9b6704b4808	Sochaczew	52°13'47''	20°14'17''	485566.89	584522.52	POL	mazowieckie	sochaczewski	
53b217bb-2c57-4d19-87e7-5c9f67f0d626	Sokołów Małopolski	50°13'51''	22°07'13''	267284.46	722461.97	POL	podkarpackie	rzeszowski	
17c0e23b-0b42-4d21-9f42-c3522eccdab5	Sokołów Podlaski	52°24'29''	22°15'00''	509636.47	720991.58	POL	mazowieckie	sokołowski	
0a3e9e8c-4111-4012-aec1-638f84c2d640	Sokółka	53°24'26''	23°30'14''	625247.21	799227.02	POL	podlaskie	sokólski	
0db56651-1472-4814-a341-6ca269e5b2d8	Solec Kujawski	53°04'51''	18°13'35''	579789.53	448199.32	POL	kujawsko-pomorskie	bydgoski	
fc765b49-ecc0-430a-ba05-9304e08da477	Sompolno	52°23'20''	18°30'10''	502665.83	466170.34	POL	wielkopolskie	koniński	
0551f55e-5321-4fa4-a7c6-511e124db943	Sopot	54°26'43''	18°33'39''	731343.45	471529.55	POL	pomorskie	m. Sopot	
9723f671-ebf4-4ccf-a346-4f53d4c6a609	Sosnowiec	50°16'44''	19°07'46''	267976.04	509220.36	POL	śląskie	m. Sosnowiec	
ff803968-384d-4c13-8dd7-9dea1bad74d1	Sośnicowice	50°16'20''	18°31'47''	267345.97	466495.77	POL	śląskie	gliwicki	
58a5b2a4-45e9-4146-800c-9b33ec5f0fcc	Stalowa Wola	50°34'07''	22°03'56''	304648.54	717009.48	POL	podkarpackie	stalowowolski	
769556aa-5053-421b-9f6e-4a5531f33e67	Starachowice	51°03'12''	21°04'13''	356095.5	645049.63	POL	świętokrzyskie	starachowicki	
b0ff9e85-4d44-458b-ac80-8fa9fd0c56e5	Stargard	53°20'21''	15°02'28''	615533.75	236543.45	POL	zachodniopomorskie	stargardzki	
7fc8a859-e99b-4b4a-a3e1-0a2834148a92	Starogard Gdański	53°58'05''	18°31'51''	678274.68	469232.14	POL	pomorskie	starogardzki	
c8c1e157-d236-43f2-8865-79797cb36ccc	Stary Sącz	49°33'51''	20°38'06''	189811.76	618186.89	POL	małopolskie	nowosądecki	
0da28757-b616-471f-a006-13d0123a2bd1	Staszów	50°33'51''	21°10'03''	301928.68	653452.81	POL	świętokrzyskie	staszowski	
3d5eb7f2-b14f-4685-bfe5-4326b2742144	Stawiski	53°22'46''	22°09'21''	617346.99	709834.15	POL	podlaskie	kolneński	
093aeaed-f47e-47f6-bc17-c2e30c42c17f	Stawiszyn	51°55'03''	18°06'42''	450523.64	438918.88	POL	wielkopolskie	kaliski	
529edf3e-2917-49b7-a7f4-6d5a54be23b5	Stąporków	51°08'17''	20°33'51''	364629.97	609402	POL	świętokrzyskie	konecki	
72ec6571-9722-4a93-90af-d4b017a96104	Stepnica	53°39'08''	14°37'42''	651931.63	211227.56	POL	zachodniopomorskie	goleniowski	
ed660e3c-8e5e-443d-ab8f-54343d6af87c	Stęszew	52°16'50''	16°42'12''	492996.33	343384.77	POL	wielkopolskie	poznański	
0f3f0a17-3dc2-488b-a4db-1a2d0813da99	Stoczek Łukowski	51°57'41''	21°58'10''	459195.36	703944.19	POL	lubelskie	łukowski	
8b3dddc6-9275-4494-ae47-05dacc17be59	Stopnica	50°26'23''	20°56'22''	287645.67	637675.2	POL	świętokrzyskie	buski	
57085ea5-a2ef-4338-b814-c1b5a8e41213	Stronie Śląskie	50°17'56''	16°52'25''	272345.94	348607.12	POL	dolnośląskie	kłodzki	
82e3fb49-86f2-4d6a-b78a-0735c7b56769	Strumień	49°55'02''	18°45'48''	227785.19	483017.69	POL	śląskie	cieszyński	
0e9ba502-f1bc-4a2e-8a8b-e304fbe7d5ca	Stryków	51°54'06''	19°36'17''	448537.37	541596.91	POL	łódzkie	zgierski	
14f0b288-6e7f-4d2a-9b13-a11006235aa9	Strzegom	50°57'37''	16°20'48''	347053.46	313724.15	POL	dolnośląskie	świdnicki	
d7d22bce-3cf4-468e-bb25-21fb1cad1c1d	Strzelce Krajeńskie	52°52'43''	15°31'58''	562642.15	266772.99	POL	lubuskie	strzelecko-drezdenecki	
6cba5e91-3ba4-4e14-baa8-d997d411e99a	Strzelce Opolskie	50°30'40''	18°18'02''	294005.3	450414.06	POL	opolskie	strzelecki	
611fd2ff-3d45-40b7-9214-4dadb6580027	Strzelin	50°46'51''	17°04'15''	325531.26	364040.31	POL	dolnośląskie	strzeliński	
da1f262a-3703-4112-907b-ee850d3542e3	Strzelno	52°37'41''	18°10'21''	529464.17	444007.83	POL	kujawsko-pomorskie	mogileński	
9e4e3150-1173-451e-b98e-b4c3e12ec47c	Strzyżów	49°52'13''	21°47'12''	226273.16	700175.27	POL	podkarpackie	strzyżowski	
98a66fb0-e11f-44e2-962b-499e97b41617	Sucha Beskidzka	49°44'25''	19°35'15''	208266.23	542317.97	POL	małopolskie	suski	
3d08edaa-a762-4855-aade-fcdd1952bfb5	Suchań	53°16'48''	15°19'03''	607969.34	254584.54	POL	zachodniopomorskie	stargardzki	
50c711d4-a335-4d2f-b6ba-fb055c7b63e4	Suchedniów	51°02'41''	20°50'11''	354703.55	628693	POL	świętokrzyskie	skarżyski	
2d881756-03b2-461f-8fd9-efc0d4ee546b	Suchowola	53°34'42''	23°06'23''	642668.09	771734.52	POL	podlaskie	sokólski	
c5d5681a-c022-4880-a52c-d51e658348bc	Sulechów	52°05'07''	15°37'23''	474179.87	268708.81	POL	lubuskie	zielonogórski	
a6e6495f-c6dd-4ae4-a9b3-984400f26e7d	Sulejów	51°21'15''	19°53'06''	387879.91	561599.53	POL	łódzkie	piotrkowski	
0795a871-4491-423d-ba63-b92886219f70	Sulejówek	52°14'35''	21°16'40''	488792.31	655459.92	POL	mazowieckie	miński	
835a6cb1-0d58-4976-8841-26c59c8a858e	Sulęcin	52°26'31''	15°06'52''	515558.97	236024.21	POL	lubuskie	sulęciński	
c9644690-425d-413e-821d-adf26b0b3e10	Sulmierzyce	51°36'22''	17°31'50''	416540.67	398278.87	POL	wielkopolskie	krotoszyński	
9ca8b7b5-6154-4a4a-9e7f-a0130991abb8	Sułkowice	49°50'28''	19°48'05''	219612.29	557613.23	POL	małopolskie	myślenicki	
05c20561-050b-42ea-95b1-533b7f47521a	Supraśl	53°12'19''	23°20'15''	602120.8	789543.62	POL	podlaskie	białostocki	
0c55e1cf-236c-4402-b797-5a7902fc3072	Suraż	52°57'00''	22°57'21''	572271.79	765646.47	POL	podlaskie	białostocki	
09875a11-7d32-46b3-a9d6-d221def4cd2b	Susz	53°43'06''	19°20'20''	650453.34	522353.07	POL	warmińsko-mazurskie	iławski	
f5fdedb7-085b-448e-a36c-ad5301d82a54	Suwałki	54°06'07''	22°55'37''	700194.04	756640.25	POL	podlaskie	m. Suwałki	
6cd27380-398a-404a-a4be-5300ec4d6eb4	Swarzędz	52°24'36''	17°04'39''	506645.24	369266.05	POL	wielkopolskie	poznański	
d5b019c1-970a-44d1-8a01-c8df2f490c06	Syców	51°18'34''	17°43'14''	383317.97	410847.97	POL	dolnośląskie	oleśnicki	
79b31104-6726-4f86-b93c-10a52f14cb60	Szadek	51°41'31''	18°58'32''	425046.1	498309.39	POL	łódzkie	zduńskowolski	
bc0a7a83-f11b-439d-900d-be09d5433d10	Szamocin	53°01'44''	17°07'18''	575371.04	374071.53	POL	wielkopolskie	chodzieski	
068ffe54-4ea0-4fc6-b39c-bd0379976c24	Szamotuły	52°36'42''	16°34'43''	530082.12	336109.97	POL	wielkopolskie	szamotulski	
69893cb1-67cc-4f52-a9f7-35d72192a28c	Szczawnica	49°25'31''	20°28'58''	174141.65	607495.76	POL	małopolskie	nowotarski	
ec14b855-5e4c-4248-afd4-bb4c9819f678	Szczawno-Zdrój	50°48'01''	16°15'03''	329538.58	306345.59	POL	dolnośląskie	wałbrzyski	
2c0630b6-30ff-4580-aa06-fcdf83010a70	Szczebrzeszyn	50°41'42''	22°58'42''	321773.23	780855.15	POL	lubelskie	zamojski	
0526689a-ac87-44a2-a3c0-3cb9e715cd96	Szczecin	53°25'55''	14°32'48''	627768.35	204306.87	POL	zachodniopomorskie	m. Szczecin	
f62dd686-72c1-4cda-887d-72b5cf225482	Szczecinek	53°42'10''	16°42'02''	651115.75	348259.44	POL	zachodniopomorskie	szczecinecki	
32db001f-5d9e-4374-9bec-a46f8cf2e648	Szczekociny	50°37'33''	19°49'05''	306853.57	557845.33	POL	śląskie	zawierciański	
86155037-ed85-467e-a261-affab7b6c067	Szczucin	50°18'33''	21°04'35''	273404.18	647800.92	POL	małopolskie	dąbrowski	
04be2be7-5730-4bce-804e-692c6b85a0c4	Szczuczyn	53°33'48''	22°17'06''	638179.48	717485.5	POL	podlaskie	grajewski	
a4a2fa1c-27a1-488a-af7d-3b9abffb58cb	Szczyrk	49°42'43''	19°01'09''	204943.78	501382.37	POL	śląskie	bielski	
64ff7d6c-96a3-4dc2-b2b7-c99fd58eb7e2	Szczytna	50°24'56''	16°26'38''	286273.19	318469.9	POL	dolnośląskie	kłodzki	
efa44a19-a34d-4377-a59e-15ff37d61c18	Szczytno	53°33'48''	20°59'43''	635001.45	632104.92	POL	warmińsko-mazurskie	szczycieński	
c799a748-701f-4e4f-a165-33e001953baa	Szepietowo	52°52'08''	22°32'43''	561814.5	738532.16	POL	podlaskie	wysokomazowiecki	
dcffe676-640f-4f62-aba8-9f2956d237c7	Szklarska Poręba	50°49'47''	15°31'08''	334986.33	254941.89	POL	dolnośląskie	jeleniogórski	
b5961b68-d9f2-41ea-bfb5-d5e54dad0ac6	Szlichtyngowa	51°42'43''	16°14'33''	430879.83	309553.67	POL	lubuskie	wschowski	
5d7b99ac-ebee-43fb-aa47-923822be017e	Szprotawa	51°33'57''	15°32'17''	416718.16	260146.94	POL	lubuskie	żagański	
35289cc2-85f3-4278-957d-883004f82bca	Sztum	53°55'09''	19°01'58''	672735.59	502152.08	POL	pomorskie	sztumski	
bafc05d8-2883-4f5c-bf5b-8d692b61d662	Szubin	53°00'27''	17°44'01''	572089.74	415046.14	POL	kujawsko-pomorskie	nakielski	
69d41c70-1099-4f4d-8450-20b4989ad9ee	Szydłowiec	51°13'27''	20°51'26''	374681.27	629654.8	POL	mazowieckie	szydłowiecki	
68154831-d832-495c-964f-5dc94b5d9ed4	Szydłów	50°35'27''	21°00'24''	304565.75	641983.76	POL	świętokrzyskie	staszowski	
97075da6-fa06-438f-afac-a679e91af8ab	Ścinawa	51°24'46''	16°25'34''	397161.11	321069.43	POL	dolnośląskie	lubiński	
143069d6-f77c-490b-9458-f597ce4f37fc	Ślesin	52°22'14''	18°18'23''	500725.56	452791.18	POL	wielkopolskie	koniński	
2ddc1cca-0a43-48d7-8e29-a3d095a91457	Śmigiel	52°00'44''	16°31'31''	463545.34	330214.28	POL	wielkopolskie	kościański	
05d2f42f-00b2-4e3c-9cfc-6565b9db369f	Śrem	52°05'43''	17°01'14''	471761.51	364444.88	POL	wielkopolskie	śremski	
1c4da4a2-7742-426b-9c92-c73464210fb3	Środa Śląska	51°09'48''	16°35'52''	369023.9	332082.45	POL	dolnośląskie	średzki	
66aad11a-cff4-40a3-8e4f-4f784510ae59	Środa Wielkopolska	52°13'44''	17°16'30''	486173.99	382230.68	POL	wielkopolskie	średzki	
fc436300-c243-455d-88fc-e82a2cab13f7	Świątniki Górne	49°56'03''	19°57'13''	230100.28	568416.17	POL	małopolskie	krakowski	
03d64a44-f520-4905-8680-b26219f8ee6e	Świdnica	50°50'34''	16°29'14''	333646.3	323146.74	POL	dolnośląskie	świdnicki	
5256250c-3ee5-476d-88e4-be711f8b56c3	Świdnik	51°13'12''	22°42'01''	379108.58	758307.34	POL	lubelskie	świdnicki	
c3fa20c8-f5cd-45da-94ee-26c2b19ce7bc	Świdwin	53°46'29''	15°46'27''	661497.11	287505.72	POL	zachodniopomorskie	świdwiński	
1c6607ad-21df-46f3-998a-31e5dfd09d26	Świebodzice	50°51'35''	16°19'12''	335969.47	311441.12	POL	dolnośląskie	świdnicki	
00e9aece-1ee4-45ec-98ea-24a2fa9e03b3	Świebodzin	52°14'53''	15°32'10''	492528.87	263620.66	POL	lubuskie	świebodziński	
897e24ad-a3a6-4d81-941d-5f819208de39	Świecie	53°24'34''	18°26'50''	616178.48	463266.7	POL	kujawsko-pomorskie	świecki	
69bcab74-b566-40b1-b2c1-4f6c30b644a6	Świeradów-Zdrój	50°54'33''	15°19'55''	344448.61	242228.47	POL	dolnośląskie	lubański	
748585e7-a0a9-4674-89d4-cc74a2997e84	Świerzawa	51°00'52''	15°53'36''	354336.36	282157.42	POL	dolnośląskie	złotoryjski	
36864538-6d89-44c1-953d-20e06071f166	Świętochłowice	50°17'31''	18°54'54''	269422.7	493947.08	POL	śląskie	m. Świętochłowice	
01840577-a3e7-4031-b949-08dabca4de0a	Świnoujście	53°54'28''	14°14'51''	681935.04	187990.95	POL	zachodniopomorskie	m. Świnoujście	
9525c7f3-9c8c-4dd9-8e96-9bd2a73fbf55	Tarczyn	51°58'48''	20°50'02''	458682.76	625915.81	POL	mazowieckie	piaseczyński	
bf9621e1-d9ca-4054-b30a-04342663bfd5	Tarnobrzeg	50°34'17''	21°40'15''	303883.89	689067.7	POL	podkarpackie	m. Tarnobrzeg	
09ed820e-8f23-4391-99b7-79d223b20d27	Tarnogród	50°21'39''	22°44'31''	283756.92	766053.54	POL	lubelskie	biłgorajski	
